"0","1","2","3","4","5","target"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.0","0.11"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.07692307692307687","0.27"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.15384615384615374","0.47"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.23076923076923084","0.78"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.3076923076923077","1.18"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.3846153846153846","1.82"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.46153846153846156","2.61"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.5384615384615383","3.76"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.6153846153846154","4.99"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.6923076923076921","7.16"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.7692307692307692","11.93"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.8461538461538463","20.11"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","0.9230769230769229","32.75"
"0.54","0.5428571428571427","0.5500000000000007","0.46456692913385833","0.4835164835164836","1.0","49.49"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.0","0.04"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.07692307692307687","0.17"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.15384615384615374","0.37"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.23076923076923084","0.66"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.3076923076923077","1.06"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.3846153846153846","1.59"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.46153846153846156","2.33"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.5384615384615383","3.29"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.6153846153846154","4.61"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.6923076923076921","7.11"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.7692307692307692","11.99"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.8461538461538463","21.09"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","0.9230769230769229","35.01"
"0.54","0.5571428571428569","0.5500000000000007","0.09055118110236227","1.0","1.0","51.8"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.0","0.09"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.07692307692307687","0.29"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.15384615384615374","0.56"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.23076923076923084","0.86"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.3076923076923077","1.31"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.3846153846153846","1.99"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.46153846153846156","2.94"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.5384615384615383","4.21"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.6153846153846154","5.54"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.6923076923076921","8.25"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.7692307692307692","13.08"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.8461538461538463","21.4"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","0.9230769230769229","33.14"
"0.54","0.5","0.5500000000000007","1.0","0.03296703296703285","1.0","50.14"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.0","0.2"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.07692307692307687","0.35"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.15384615384615374","0.65"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.23076923076923084","0.93"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.3076923076923077","1.37"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.3846153846153846","1.97"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.46153846153846156","2.83"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.5384615384615383","3.99"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.6153846153846154","5.19"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.6923076923076921","8.03"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.7692307692307692","12.86"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.8461538461538463","21.51"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","0.9230769230769229","33.97"
"0.54","0.48571428571428577","0.9500000000000002","0.44881889763779537","0.8791208791208791","1.0","50.36"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.0","0.2"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.07692307692307687","0.35"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.15384615384615374","0.65"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.23076923076923084","0.93"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.3076923076923077","1.37"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.3846153846153846","1.97"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.46153846153846156","2.83"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.5384615384615383","3.99"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.6153846153846154","5.19"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.6923076923076921","8.03"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.7692307692307692","12.86"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.8461538461538463","21.51"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","0.9230769230769229","33.97"
"0.52","0.6285714285714281","0.025000000000000355","0.4527559055118111","0.03296703296703285","1.0","50.36"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.0","0.12"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.07692307692307687","0.26"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.15384615384615374","0.43"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.23076923076923084","0.69"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.3076923076923077","1.09"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.3846153846153846","1.67"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.46153846153846156","2.46"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.5384615384615383","3.43"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.6153846153846154","4.62"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.6923076923076921","6.86"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.7692307692307692","11.56"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.8461538461538463","20.63"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","0.9230769230769229","34.5"
"0.52","0.5428571428571427","0.0","0.0669291338582676","0.4615384615384617","1.0","54.23"
"0.54","0.45714285714285907","1.0","0.8425196850393704","0.4835164835164836","0.0","0.28"
"0.54","0.45714285714285907","1.0","0.8425196850393704","0.4835164835164836","0.07692307692307687","0.44"
"0.54","0.45714285714285907","1.0","0.8425196850393704","0.4835164835164836","0.15384615384615374","0.7"
"0.54","0.45714285714285907","1.0","0.8425196850393704","0.4835164835164836","0.23076923076923084","1.07"
