"0","1","2","3","4","target"
"0.0303030303030303","0.0","0.9999999999999999","1.0","0.039004721514947494","0.19793876277209493"
"0.0404040404040404","0.0","0.9999999999999999","1.0","0.039004721514947494","0.05293475852072029"
"0.05303030303030304","0.0","0.9999999999999999","1.0","0.039004721514947494","0.16168776170925125"
"0.0707070707070707","0.0","0.9999999999999999","1.0","0.039004721514947494","0.39949432868150575"
"0.09090909090909091","0.0","0.9999999999999999","1.0","0.039004721514947494","0.3806438081288277"
"0.11616161616161617","0.0","0.9999999999999999","1.0","0.039004721514947494","0.10658624009372956"
"0.14898989898989898","0.0","0.9999999999999999","1.0","0.039004721514947494","0.05293475852072029"
"0.1919191919191919","0.0","0.9999999999999999","1.0","0.039004721514947494","-0.2573738105772194"
"0.24242424242424243","0.0","0.9999999999999999","1.0","0.039004721514947494","-0.5125808580596395"
"0.30808080808080807","0.0","0.9999999999999999","1.0","0.039004721514947494","-0.7677879055420597"
"0.3939393939393939","0.0","0.9999999999999999","1.0","0.039004721514947494","-1.114347475702845"
"0.494949494949495","0.0","0.9999999999999999","1.0","0.039004721514947494","-1.369554523185263"
"0.6212121212121212","0.0","0.9999999999999999","1.0","0.039004721514947494","-1.826317136577094"
"0.797979797979798","0.0","0.9999999999999999","1.0","0.039004721514947494","-2.336731231541932"
"0.015151515151515152","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.22911462368614097"
"0.021717171717171715","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.41471974912790066"
"0.0303030303030303","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.4712713107859389"
"0.0404040404040404","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.3088668260243966"
"0.05303030303030304","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.18126330228318757"
"0.0707070707070707","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.3117669061094256"
"0.09090909090909091","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","0.2581154245364163"
"0.11616161616161617","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-0.10584462613453477"
"0.14898989898989898","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-0.2319981098332293"
"0.1919191919191919","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-0.5408566388886586"
"0.24242424242424243","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-0.7583626452657206"
"0.30808080808080807","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-0.9947191721954606"
"0.3939393939393939","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-1.2122251785725224"
"0.494949494949495","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-1.705238793027197"
"0.6212121212121212","0.0","0.9999999999999999","0.601010101010101","0.0418910896622408","-1.9952468015299463"
"0.0","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.9725335595449994"
"0.002525252525252526","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.799978794485864"
"0.005808080808080807","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.29826493977610863"
"0.0101010101010101","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.003906811145817972"
"0.015151515151515152","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","0.3078517979946383"
"0.021717171717171715","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","0.5500084850944321"
"0.0303030303030303","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","0.618160367092578"
"0.0404040404040404","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","0.44415556199093015"
"0.05303030303030304","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","0.09614595178763019"
"0.0707070707070707","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.11410985437686137"
"0.09090909090909091","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.16631129590735821"
"0.11616161616161617","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.49837046564300497"
"0.14898989898989898","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.6549747902344893"
"0.1919191919191919","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-0.8130291548684881"
"0.24242424242424243","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-1.0218349209904674"
"0.30808080808080807","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-1.248041167622612"
"0.3939393939393939","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-1.4582969737871057"
"0.494949494949495","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-1.8411075450107348"
"0.6212121212121212","0.0","0.9999999999999999","0.1994949494949496","0.046555235801832004","-2.2065176357241985"
"0.0","0.0","0.9999999999999999","0.0","0.05019732766853131","-1.107967299515785"
"0.002525252525252526","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.9049616935638597"
"0.005808080808080807","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.3002949958356273"
"0.0101010101010101","0.0","0.9999999999999999","0.0","0.05019732766853131","0.03031413385750705"
"0.015151515151515152","0.0","0.9999999999999999","0.0","0.05019732766853131","0.3594732235081269"
"0.021717171717171715","0.0","0.9999999999999999","0.0","0.05019732766853131","0.6175803510755739"
"0.0303030303030303","0.0","0.9999999999999999","0.0","0.05019732766853131","0.6378809116707684"
"0.0404040404040404","0.0","0.9999999999999999","0.0","0.05019732766853131","0.3667234237206952"
"0.05303030303030304","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.06973862907594111"
"0.0707070707070707","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.35829659753617793"
"0.09090909090909091","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.35684655749366345"
"0.11616161616161617","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.591753044380891"
"0.14898989898989898","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.8266595312681165"
"0.1919191919191919","0.0","0.9999999999999999","0.0","0.05019732766853131","-0.9702134954769788"
"0.24242424242424243","0.0","0.9999999999999999","0.0","0.05019732766853131","-1.3327235061054152"
"0.30808080808080807","0.0","0.9999999999999999","0.0","0.05019732766853131","-1.6038809940554846"
"0.3939393939393939","0.0","0.9999999999999999","0.0","0.05019732766853131","-2.0765940479149667"
"0.494949494949495","0.0","0.9999999999999999","0.0","0.05019732766853131","-2.4028530574805593"
"0.0303030303030303","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","0.3314874506876119"
"0.0404040404040404","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","0.16763292588355921"
"0.05303030303030304","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","0.1502324453733936"
"0.0707070707070707","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","0.26043548860443905"
"0.09090909090909091","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","0.26188552864695147"
"0.11616161616161617","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","-0.04697300040847581"
"0.14898989898989898","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","-0.20937748517001606"
"0.1919191919191919","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","-0.44573401209975605"
"0.24242424242424243","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","-0.7545925411551834"
"0.30808080808080807","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","-0.9735485875747598"
"0.3939393939393939","0.06756756756756757","0.9999999999999999","1.0","0.051139051819789276","-1.3723095992660401"
